user_valence,user_arousal,user_genre,movie_valence,movie_arousal,movie_genre,matching_rate
0.48511081684676655,0.33455381128953543,Romance,0.3054238186494218,0.6901036640360744,Drama,3.5992197264406816
0.11624575694019168,0.6038693028482345,Drama,0.5489613137744204,0.69645004,Documentary,3.6482070216215026
0.4946972249101566,0.8065477826005156,Action,0.25540680559624196,0.6063643904462412,Documentary,4.198126302814167
0.5120460419882052,0.4782479703086285,Comedy,0.602063189,0.25825596421769675,Romance,4.072844749181856
0.9926484224970573,0.5803423444197883,Horror,0.074354099,0.488072161,Horror,2.9222761762177423
0.4615278070437755,0.6380287983422225,Drama,0.7572889093314109,0.49909936522735787,Documentary,4.2756164540320505
0.5603094684667225,0.4197559056228327,Drama,0.6181493706032608,0.2104088277018643,Action,4.237037541077865
0.49305764605895136,0.5448184963620833,Action,0.5640074335784689,0.8758495754417877,Horror,4.258640886419758
0.26626439247609357,0.50251848,Sci-Fi,0.7456727459863784,0.7193405726439178,Drama,3.4880834052430543
0.7285645629030041,0.5195352197097663,Horror,0.9163686111156442,0.444758957,Drama,4.3345820793797545
0.6503866065373548,0.34539804322890666,Romance,0.7535925162545326,0.5067214597486327,Documentary,4.286382572897316
0.6582063894086094,0.5049020348517885,Drama,0.039781442167088676,0.5520957019868882,Horror,3.2184840221595077
0.3181225090410522,0.5995996582490899,Action,0.18010575831607462,0,Romance,3.1514010389338343
0.7805588621872199,0.7902287215590084,Romance,0.3437953555760803,0.43820565436985076,Romance,4.086963633350446
0.21962978744154382,0.6918541652170414,Sci-Fi,0.5065227625527084,0.32950393800055033,Sci-Fi,3.9379599398629868
0.6173714187600541,0.9306364915023113,Horror,0.6294147551172807,0.24959499752627112,Drama,3.299941613229569
0.9380911251619957,0.3465304874223901,Sci-Fi,0.31856404671163363,0.42972492677851126,Comedy,2.907606777
0.3018927349738623,0.6744641273441356,Drama,0.5466916911192696,0.9494216317123807,Sci-Fi,3.402376978803211
0.38674045407944563,0.5366684011476703,Romance,0.31115426691166936,0.6602107153167525,Romance,5
0.5199302730175283,0.9379605866435345,Romance,0.34712054925201297,0.3572052525543008,Horror,2.528039952874978
0.39930486917676017,0.3383403429289697,Romance,0.14833472578794443,0.6431456953390396,Romance,5
0.18986731378677346,0.33205563156384477,Drama,0.2691916884722739,0.8498388591465005,Horror,3.149313007856539
0.5137125949612055,0.3801214709111956,Drama,0.1620788485959166,0.7311584207281923,Sci-Fi,3.231296706
0.287539257,0.075220855,Sci-Fi,0.2560316867556668,0.5149075924800436,Drama,4.172479546942267
0.5947184861270363,0.3948489956638478,Comedy,0.7634104491519599,0.3382658055736065,Romance,4.177940515586938
0.31611515315323935,0.3481734676892604,Sci-Fi,0.2626502777920142,0.6745558284033975,Documentary,3.359572813
0.8099868810035079,0.5300787572952416,Horror,1,0.5983713463554374,Horror,5
0.34334934153275254,0.5683511951554319,Action,0.6233294752202223,0.7237983050069331,Drama,3.6489857771297367
0.4355876967588649,0.8752341678431772,Romance,0.5462090309237184,0.6587929504204924,Comedy,3.499431568453553
0.662703443,0.690084768,Comedy,0.2854105549546966,0.7623881788298338,Horror,3.961476218492007
0.25382713671320895,0.3846192688675194,Action,0.6750774698522478,0.36619119710985804,Sci-Fi,3.962932146428135
0.5454919869208259,0.32031706573032837,Comedy,0.3560905434405565,0.8293485164085814,Comedy,4.396615700965199
0.7614285508564856,0.5983838343013012,Documentary,0.5305024536613404,0.5493999011730999,Comedy,3.9639782145355174
0.17850335308775445,0.23595335859587158,Sci-Fi,1,1,Action,0.5564008332749613
0.5369267717064609,0.8662917531708707,Drama,0.47598502506883755,0.32770304547760803,Romance,3.379156939
0.5519765588496847,0.7358880241442574,Romance,0.787318332,0.9339909507913123,Horror,3.8898854538752983
0.656364574,0.40616486957905906,Sci-Fi,0.32420589371852815,0.549477696,Comedy,4.087726113587107
0.2526098578243836,0.1573730941818245,Action,0.49125287737575957,0.3371454990963879,Action,5
0.23590867738314475,0.7707744748330826,Documentary,0.9427001589088775,0.3790285414864196,Sci-Fi,2.6180002029912144
0.6043883131233796,0.47709203094947644,Documentary,0.3432582355530581,0.41991317295141994,Drama,4.287190761146855
0.5593969346466372,0.7475632623946924,Documentary,0.9531121394992321,0.6060414866004791,Documentary,4.701757324434223
0.5500985700691753,0.18111446824112654,Action,0.6769379838638688,0.6307088720088749,Documentary,3.3667674256631397
0.5692896418993951,0.38012499540924544,Action,0.3593833060264331,0.3565749990153553,Horror,4.466877727075444
0.3639950556843018,0.5010487399436366,Action,0.6581019347638802,0.4939113519347543,Comedy,3.8895022904925067
0.5464507394322007,0.5093961187529484,Action,0.7431386124066824,1,Documentary,3.3005762335122286
0.5586144946597362,0.40998690570415125,Documentary,0.6554524905542991,0.9318857925251778,Romance,3.479751802
0.35712971639472646,0.6245699864694998,Documentary,0.1074438200273859,0.609080917,Documentary,5
0.8731549022289513,0.2864759141234811,Comedy,0.31821570604378285,0.5095008695420501,Documentary,2.9863947625435823
0.5947665841823575,0.4715241029957413,Sci-Fi,0.43812034111212383,0.5300078316795653,Documentary,4.489187921910841
0.26173930055947026,0.5240591263423797,Romance,0.4813916427249884,0.6533794931826041,Action,4.198656652199257
0.6313107217267659,0.6028877668117498,Drama,0.6551680243876695,0.2443018587003986,Comedy,3.9074458783028274
0.3050636659545357,0.642322976,Documentary,0.5444252502333135,0.4356558656441637,Romance,3.6441804444055257
0.6574169207484905,0.2750715816324262,Drama,0.16616391032247468,0.082853982,Comedy,3.6809668711345176
0.7317191158014809,0.19317716585287553,Sci-Fi,0.5950494627514908,0.5998057806513198,Horror,3.347479097490825
0.33586353632965793,0.7555353643797018,Sci-Fi,0.6526464363209558,0.6617989849256852,Horror,3.575326379880532
0.6926752258488644,0.5664628023959183,Drama,0.639947612,0.3792033844251565,Horror,4.604112034196478
0.5825561853872997,0.3503026926886893,Documentary,0.7701951813886554,0.8934966908225082,Sci-Fi,3.5202619672692665
0.664412032,0.8102303951045047,Drama,0.708480539,0.1935585842494147,Documentary,3.212726308986263
0.8793585965307895,0.5231349268585718,Comedy,0.6147950198071092,0.13390627994754495,Sci-Fi,3.2347033946182684
0.45092237679942593,0.7358594368127653,Horror,0.48245857213533827,0.556112955,Action,4.5565563640603255
0.34925276712850206,0.5135036962820217,Documentary,0.084759767,0.7617745756530386,Horror,3.5057344972807534
0.32209711407489533,0.9121495849763974,Documentary,0.6074045547831465,0.9209819228644671,Romance,4.030136797325607
0.33683794300691233,0.851068168,Romance,0.5519219217907778,0.385278934,Comedy,3.561694743921556
0.4845796581171792,0.4502071703041853,Action,0.5678947092988433,0.769670208,Documentary,4.175194107146829
0.5682303949633287,0.6943141901908711,Horror,0.18081285604492264,0.4903728826248232,Drama,3.9149505496842965
0.5553381598660038,0.6290751899170295,Sci-Fi,0.2297358648979344,0.4568431750147951,Romance,3.3796375216145917
0.6654366498072047,0.7737263115064698,Documentary,0.7632882133332259,0.7209149843716681,Documentary,5
0.5026003783755814,0.3070153078839791,Drama,0.49011121153583626,0.6630807196033549,Sci-Fi,4.1629674222830335
0.7907068154314634,0.6372102919996878,Horror,0.6703751743431561,0.10590196075393765,Sci-Fi,3.0932138142325463
0.44706863335240876,0.7116848973699176,Romance,0.5070795940326153,0.8691350874314739,Romance,5
1,0.14825210271537714,Sci-Fi,0.5074390348739363,0.8450228385368629,Sci-Fi,3.1940588737990256
0.6251334695530013,0.26334829746684496,Action,0.7345709514939994,0.3436093246226176,Horror,4.350746335589869
0.3285684887167435,0.092153564,Action,0.3709888179456565,0.5989508833593522,Action,4.438533461717396
0.28582150038777754,0.44611863311108846,Romance,0.5240301942352459,0.6235075465706847,Comedy,4.397691588756673
0.5964944830486371,0.6435084511591924,Romance,0.38443117782373937,0.5651684414559768,Action,4.813773185185417
0.45530744293482983,0.8004714104192057,Drama,0.3913759431419211,0.36242371153864494,Documentary,3.968792378634448
0.6428000988184184,0.514818956,Documentary,0.42270696913284017,0.33209415801548714,Comedy,4.170983932572968
0.594647525,0.8257231091142584,Action,0.5555334429084282,0.4936114822521387,Comedy,3.815814767423525
0.4854342174686255,0.2239797083570217,Sci-Fi,0.38031284458413067,0.7931822548148412,Action,3.4219530217815666
0.330641256,0.15932351212896906,Horror,0.8139390313933802,0.6359000386486081,Romance,2.767360498415749
0.19703055506282707,0.4888904602206762,Sci-Fi,0.27634817444512405,0.4073464169784735,Comedy,4.534734795870437
0.4106970095865958,0.5768130897878615,Comedy,0.45328208895966027,0.6929246776620862,Action,4.424825455515078
0.6712797588646945,0.4934610503811814,Comedy,0.39006723543145627,0,Comedy,3.4789267634208945
0.5428187488260408,0.08651158,Romance,0.8617444710884332,0.7871914250930259,Drama,1.929667155076128
0.2508522442576024,0.48217599209744233,Drama,0.5491386941278936,0.065071555,Romance,2.627157729348005
0.5346361851702364,0.23910609989902937,Comedy,0.7579611348671587,0.40938976464921695,Horror,4.189811235742404
0.5770634759457673,0.6339345097660077,Action,0.128609907,0.22008252634346404,Comedy,2.8885459159991482
0.3232285127597734,0.5733196492193696,Sci-Fi,0.5667625664673147,0.17632963106977356,Drama,3.2535464808948276
0.5307450211891056,0.31202404273452894,Sci-Fi,0.7224076989058592,0.7902066968446299,Horror,3.2259497811154723
0.511641744,0.3972266165326613,Romance,0.520570997,0.3830746996720272,Horror,5
0.27140594043387534,0.2881572956222097,Documentary,0.7663700937663378,0.58662597,Documentary,3.7670490083400927
0.5715574720696567,0.4874641805453656,Documentary,0.37067788747490693,0.488269855,Comedy,4.093620897674882
0.6121569052736469,0.6910284641002477,Horror,0.85233686,0.6192602068057804,Action,4.494029535914252
0.7166102486350554,0.30285479073289123,Romance,1,0.5192054727650638,Comedy,3.8418867677081496
0.7107604104069806,0.6008093031035688,Horror,0.4092903598900852,0.1792519439528576,Drama,3.272201019775138
0.22446612640858177,0.39394847632551183,Documentary,0.38862436964980707,0.749066705,Horror,3.9530776315637657
0.31243499201697544,0.3414254335475312,Romance,0.8633461192794252,0.3765608542096719,Comedy,3.2907900233706213
0.603007053,0.47859392800908845,Romance,0.8948930364326781,0.11085452533506224,Action,3.715055967155322
0.6027571901824418,0.2929515355161252,Romance,0.36928499321168295,0.39297120975852184,Documentary,4.1242574663844405
0.6030095372612096,0.3892701389305636,Documentary,0.39495329572603566,0.8751899476585777,Comedy,3.531639538441292
1,0.26042442148223033,Horror,0.4295538477848732,0.7125554355283732,Romance,2.663891794393122
0.6141781021386334,0.8929450265832779,Horror,0.16388737224143074,0.4128369663980352,Documentary,2.3623624763931197
0.7271131280361198,0.5070527103943457,Romance,0.27033701337895044,0.4126855739203928,Action,3.773011993646435
0.6908003526986405,0.36005489840148286,Comedy,0.24896480831198303,0.41959123719565433,Drama,3.8444526933019336
0.6302782502611596,0.5427959821468444,Drama,0.3080506087239679,1,Horror,3.0605143487724344
0.43694615107193086,0.47753439,Documentary,0.4913287781533047,0.5954838630578884,Comedy,4.540858224795815
0.6517938440986535,0.4558060800933554,Drama,0.5585536831341302,0.6075104117977674,Action,4.361870793412324
0.3454349570924856,0.6228333400086851,Drama,0.8876251232035193,0.7575708635079605,Documentary,3.5514876036674257
0.45263627865199824,0.651501542,Horror,0.25041148981530226,0.5596972897566284,Romance,4.438300551413631
0.4029272904341793,0.3938997704778945,Horror,0.7460806,0.43523946354482423,Action,4.047911149449958
0.5163748278772645,0.384836352,Comedy,0.4465027889436228,0.45091253772875545,Sci-Fi,4.212548594080255
0.9629317133347017,0.4449896605696712,Drama,0.4876340725868918,0.482099685,Romance,3.8673138609135287
0.12654696148165034,0.039615767,Drama,0.6687048730416509,0.4906944408725396,Documentary,2.733992622304191
0.6372520380749027,0.19696178756028954,Romance,0.21931949460942535,0.6819073859092449,Drama,3.4329276710980094
0.17745682576206967,0.7733748534889049,Horror,0.5956024365460126,0.5129864714518249,Horror,4.4262949368789535
0.40561362684211333,0.8289935427002568,Drama,0.541613052,0.6831600193038948,Documentary,3.7256647121065773
0.7177901193934733,0.4501927920887243,Sci-Fi,0.6231128160020373,0.4798208549728544,Drama,4.712765404016678
0.5128560038190926,0.6153113926111533,Comedy,0.5722921609769546,0.5196587975790227,Comedy,5
0.28445104441413877,0.5622500309087072,Sci-Fi,1,0.000449829,Action,1.993691763001503
0.3569392581480063,1,Sci-Fi,0.34056500393717104,0.7290819186756203,Sci-Fi,5
0.6359195497869352,0.7239149822869153,Documentary,0.3672507612495456,0.5866221189744982,Romance,4.2551644680500536
0.35392667365657265,0.4744164817038467,Documentary,0.3442148683938089,0.7495025274649131,Romance,4.101291913943183
0.543291718,0.3088919118799148,Comedy,0.3611307202099363,0,Action,3.915794725022303
0.5091143679807627,0.17871073594848547,Sci-Fi,0.3406532181733706,1,Sci-Fi,3.250483554
0.36967993047883657,0.5406927271734446,Drama,0.797254133,0.46510259296120654,Action,3.736202112981134
0.9287888178650652,0.34872985094313935,Horror,0.8551260619974637,0.7770457041843791,Comedy,3.9935898319364287
0.6267838044636023,0.21554925808046516,Comedy,0.35731342656263093,0.24002351821861728,Drama,3.9871244741545366
0.094971483,0.37068542315149466,Romance,0.2919111067239428,0.6531934762656424,Documentary,4.187775549216552
0.5372908629538855,0.28369039927712103,Sci-Fi,0.617853889,0.23664610920658596,Romance,4.554138121141211
0.3676427070463224,0.837428327,Comedy,0.3619442389297572,0.3440577598260487,Comedy,4.630526261682548
0.6704866669592449,0.6763279513898901,Action,0.6582329544388776,0.9785078384666965,Drama,3.793763612924583
0.34149585231345986,0.49840547173667654,Action,0.5507307552128249,0.45232939980916337,Comedy,4.577673750194222
0.4770527117066202,0.7959888277780052,Documentary,0.12106397125069202,0.5543582182949307,Sci-Fi,3.9399028059364665
0.6009974557960914,0.5154736615295237,Horror,0.8868763003325154,0.7175169326721885,Romance,3.625802246036834
0.6731510388340243,0.32774315973434726,Drama,0.9489694182738804,0.6239204719931511,Documentary,3.236943755
0.2599407185888447,0.8046248154539315,Horror,0.34680282737890344,0.5376047262858941,Action,4.198689424527572
0.43309975283181035,0.6077820087369318,Horror,0.40307461,0.5912402506165564,Action,5
0.4050109377678088,0.2925507691347087,Horror,0.5714663476812263,1,Drama,2.3802814284089564
0.3693341534852576,0.4619322643832784,Horror,0.5836141974967562,0.4855953007416037,Documentary,4.073249844706938
0.8530908480562194,0.32487634932304854,Romance,0.6646360681682076,0.5502747616787419,Horror,3.8291101518972828
0.5809963421921911,0.22344005380713278,Romance,1,0.7626635990019031,Sci-Fi,2.3583288451343436
